train_loss_step,epoch,step,val_loss_step,val_loss_epoch,train_loss_epoch
,,7195,2.1323037799447775e-05,,
,,7196,4.854164581047371e-05,,
,,7197,3.3761432860046625e-05,,
,,7198,5.021278775529936e-05,,
,,7199,5.911449989071116e-05,,
,,7200,0.00011680958414217457,,
,378,56849,,4.51811974926386e-05,
,378,56849,,,0.0004217780369799584
0.0004219239635858685,379,56859,,,
0.0004154446069151163,379,56869,,,
0.0004180256219115108,379,56879,,,
0.0004253446531947702,379,56889,,,
0.00042073754593729973,379,56899,,,
0.00041557199438102543,379,56909,,,
0.0004180474206805229,379,56919,,,
0.000411208369769156,379,56929,,,
0.00042062869761139154,379,56939,,,
0.0004226950986776501,379,56949,,,
0.00042760043288581073,379,56959,,,
0.0004195432411506772,379,56969,,,
0.00041924999095499516,379,56979,,,
0.0004218638932798058,379,56989,,,
0.00041809980757534504,379,56999,,,
,,7201,5.4414318583440036e-05,,
,,7202,6.873370875837281e-05,,
,,7203,8.529828483005986e-05,,
,,7204,6.754149944754317e-05,,
,,7205,6.366891466313973e-05,,
,,7206,8.56090264278464e-05,,
,,7207,6.952255353098735e-05,,
,,7208,6.0165173636050895e-05,,
,,7209,6.648353155469522e-05,,
,,7210,5.6206383305834606e-05,,
,,7211,0.00013545654655899853,,
,,7212,6.620473141083494e-05,,
,,7213,7.006136002019048e-05,,
,,7214,5.7583474699640647e-05,,
,,7215,8.434639312326908e-05,,
,,7216,7.070502761052921e-05,,
,,7217,8.543198055122048e-05,,
,,7218,0.00010885779920499772,,
,,7219,0.0001599653041921556,,
,379,56999,,7.876387826399878e-05,
,379,56999,,,0.00042081542778760195
0.0004169929015915841,380,57009,,,
0.0004196984227746725,380,57019,,,
0.00042975653195753694,380,57029,,,
0.00042059796396642923,380,57039,,,
0.00044258375419303775,380,57049,,,
0.0004118061624467373,380,57059,,,
0.00042323910747654736,380,57069,,,
0.0004218904650770128,380,57079,,,
0.0004293230886105448,380,57089,,,
0.0004252685757819563,380,57099,,,
0.000434696557931602,380,57109,,,
0.00043295903014950454,380,57119,,,
0.00042634335113689303,380,57129,,,
0.00041593422065488994,380,57139,,,
0.0004224007425364107,380,57149,,,
,,7220,4.7523481043754146e-05,,
,,7221,8.283586066681892e-05,,
,,7222,8.799783972790465e-05,,
,,7223,0.00013990816660225391,,
,,7224,4.722068115370348e-05,,
,,7225,5.499349572346546e-05,,
,,7226,0.0001019106202875264,,
,,7227,8.375991455977783e-05,,
,,7228,9.294020856032148e-05,,
,,7229,8.523871656507254e-05,,
,,7230,0.00029540678951889277,,
,,7231,7.58614405640401e-05,,
,,7232,7.56343433749862e-05,,
,,7233,6.647857662755996e-05,,
,,7234,9.737779328133911e-05,,
,,7235,9.171757847070694e-05,,
,,7236,0.00013640975521411747,,
,,7237,0.00014374841703101993,,
,,7238,0.00021316691709216684,,
,380,57149,,0.00010467492393217981,
,380,57149,,,0.0004238281981088221
0.0004193996428512037,381,57159,,,
0.00042234710417687893,381,57169,,,
0.00042203610064461827,381,57179,,,
0.0004288185155019164,381,57189,,,
0.00043129854020662606,381,57199,,,
0.00042901517008431256,381,57209,,,
0.00043418165296316147,381,57219,,,
0.0004163178673479706,381,57229,,,
0.00041510205483064055,381,57239,,,
0.0004263782175257802,381,57249,,,
0.0004268645425327122,381,57259,,,
0.0004273582308087498,381,57269,,,
0.0004126913845539093,381,57279,,,
0.0004257884284015745,381,57289,,,
0.0004216840025037527,381,57299,,,
,,7239,3.894185647368431e-05,,
,,7240,5.7426601415500045e-05,,
,,7241,6.291866156971082e-05,,
,,7242,8.535251254215837e-05,,
,,7243,4.4252050429349765e-05,,
,,7244,5.352919833967462e-05,,
,,7245,7.262179133249447e-05,,
,,7246,5.590437649516389e-05,,
,,7247,6.051519449101761e-05,,
,,7248,4.699525743490085e-05,,
,,7249,0.0001846597297117114,,
,,7250,5.5312590120593086e-05,,
,,7251,5.358485213946551e-05,,
,,7252,4.329657895141281e-05,,
,,7253,8.167462510755286e-05,,
,,7254,6.536683940794319e-05,,
,,7255,8.143823652062565e-05,,
,,7256,0.00011262184125371277,,
,,7257,0.00013932357251178473,,
,381,57299,,7.248611655086279e-05,
,381,57299,,,0.0004231857892591506
0.00041640165727585554,382,57309,,,
0.0004236564564052969,382,57319,,,
0.0004145354905631393,382,57329,,,
0.0004183279233984649,382,57339,,,
0.0004158377705607563,382,57349,,,
0.00041490356670692563,382,57359,,,
0.0004124841361772269,382,57369,,,
0.0004138353979215026,382,57379,,,
0.0004198242968413979,382,57389,,,
0.0004139522206969559,382,57399,,,
0.0004119465302210301,382,57409,,,
0.00041580511606298387,382,57419,,,
0.00041638565016910434,382,57429,,,
0.0004142291145399213,382,57439,,,
0.00042110722279176116,382,57449,,,
,,7258,5.180708831176162e-05,,
,,7259,6.373490032274276e-05,,
,,7260,6.922051397850737e-05,,
,,7261,7.714418461546302e-05,,
,,7262,4.898443876300007e-05,,
,,7263,8.489577885484323e-05,,
,,7264,8.197012357413769e-05,,
,,7265,6.534245767397806e-05,,
,,7266,5.9683850849978626e-05,,
,,7267,4.899761188426055e-05,,
,,7268,0.0001739349536364898,,
,,7269,6.094467971706763e-05,,
,,7270,7.056962203932926e-05,,
,,7271,4.466032260097563e-05,,
,,7272,9.51594120124355e-05,,
,,7273,7.191218173829839e-05,,
,,7274,8.712158160051331e-05,,
,,7275,0.00010804863995872438,,
,,7276,0.000142209479236044,,
,382,57449,,7.840933540137485e-05,
,382,57449,,,0.00041799474274739623
0.0004252871440257877,383,57459,,,
0.000418433133745566,383,57469,,,
0.0004297070554457605,383,57479,,,
0.0004132792237214744,383,57489,,,
0.0004127556167077273,383,57499,,,
0.00041490496369078755,383,57509,,,
0.0004134827759116888,383,57519,,,
0.00041911521111615,383,57529,,,
0.0004230729828123003,383,57539,,,
0.0004238204564899206,383,57549,,,
0.0004260734422132373,383,57559,,,
0.0004142653779126704,383,57569,,,
0.00043646624544635415,383,57579,,,
0.00042310322169214487,383,57589,,,
0.000414507114328444,383,57599,,,
,,7277,3.549379835021682e-05,,
,,7278,4.505995457293466e-05,,
,,7279,5.353561573429033e-05,,
,,7280,6.561209738720208e-05,,
,,7281,3.2204035960603505e-05,,
,,7282,4.03456469939556e-05,,
,,7283,5.4249627282842994e-05,,
,,7284,4.071271177963354e-05,,
,,7285,4.871125565841794e-05,,
,,7286,3.406914765946567e-05,,
,,7287,0.00014324804942589253,,
,,7288,4.524781252257526e-05,,
,,7289,4.376547076390125e-05,,
,,7290,2.968621629406698e-05,,
,,7291,5.9878366300836205e-05,,
,,7292,4.8422229156130925e-05,,
,,7293,6.878958083689213e-05,,
,,7294,8.194180554710329e-05,,
,,7295,0.00012521518510766327,,
,383,57599,,5.673079795087688e-05,
,383,57599,,,0.00042005316936410964
0.00044676323886960745,384,57609,,,
0.0004302613961044699,384,57619,,,
0.0004296261176932603,384,57629,,,
0.00043309826287440956,384,57639,,,
0.00043064611963927746,384,57649,,,
0.00042502544238232076,384,57659,,,
0.00043680748785845935,384,57669,,,
0.0004188508028164506,384,57679,,,
0.0004173574270680547,384,57689,,,
0.00042513091466389596,384,57699,,,
0.00041661885916255414,384,57709,,,
0.0004161433898843825,384,57719,,,
0.0004132923495490104,384,57729,,,
0.00041633681394159794,384,57739,,,
0.0004165280261076987,384,57749,,,
,,7296,8.916840306483209e-05,,
,,7297,0.00011318088945699856,,
,,7298,0.0001268318301299587,,
,,7299,0.0001707550836727023,,
,,7300,9.227273403666914e-05,,
,,7301,8.606610936112702e-05,,
,,7302,0.00013767744530923665,,
,,7303,0.00011743175855372101,,
,,7304,0.00012251068255864084,,
,,7305,0.0001162396147265099,,
,,7306,0.0003258056822232902,,
,,7307,0.0001129821248468943,,
,,7308,0.00010907373507507145,,
,,7309,9.179287008009851e-05,,
,,7310,0.0001345696800854057,,
,,7311,0.0001339255104539916,,
,,7312,0.00018092614482156932,,
,,7313,0.0001694248494459316,,
,,7314,0.0002443960984237492,,
,384,57749,,0.00013912099529989064,
,384,57749,,,0.0004248449404258281
0.00042212329572066665,385,57759,,,
0.00041969044832512736,385,57769,,,
0.00042068958282470703,385,57779,,,
0.00041966320713981986,385,57789,,,
0.0004328034119680524,385,57799,,,
0.00045485200826078653,385,57809,,,
0.0004498646885622293,385,57819,,,
0.0004404982319101691,385,57829,,,
0.0004286566691007465,385,57839,,,
0.0004220508271828294,385,57849,,,
0.0004275212704669684,385,57859,,,
0.0004208862374071032,385,57869,,,
0.00041335151763632894,385,57879,,,
0.00041205063462257385,385,57889,,,
0.00041815172880887985,385,57899,,,
,,7315,5.3486575779970735e-05,,
,,7316,6.372546340571716e-05,,
,,7317,8.252972475020215e-05,,
,,7318,8.949922630563378e-05,,
,,7319,5.974845771561377e-05,,
,,7320,6.61983503960073e-05,,
,,7321,7.619656389579177e-05,,
,,7322,6.773068162146956e-05,,
,,7323,6.59153374726884e-05,,
,,7324,6.392678915290162e-05,,
,,7325,0.0001984455157071352,,
,,7326,6.858209962956607e-05,,
,,7327,6.672702147625387e-05,,
,,7328,5.2383475122042e-05,,
,,7329,9.178176696877927e-05,,
,,7330,8.234591223299503e-05,,
,,7331,0.0001025393430609256,,
,,7332,0.00010310125799151137,,
,,7333,0.00018426675524096936,,
,385,57899,,8.47925984999165e-05,
,385,57899,,,0.0004238658584654331
0.0004126344865653664,386,57909,,,
0.00042154017137363553,386,57919,,,
0.0004234463267493993,386,57929,,,
0.0004247324541211128,386,57939,,,
0.000419074174715206,386,57949,,,
0.00041472315206192434,386,57959,,,
0.0004162797122262418,386,57969,,,
0.0004129262233618647,386,57979,,,
0.0004135764320380986,386,57989,,,
0.00041667482582852244,386,57999,,,
0.0004126744461245835,386,58009,,,
0.0004149278101976961,386,58019,,,
0.00041787425288930535,386,58029,,,
0.00041807861998677254,386,58039,,,
0.00041976539068855345,386,58049,,,
,,7334,2.9432350856950507e-05,,
,,7335,3.7028636143077165e-05,,
,,7336,4.3612340959953144e-05,,
,,7337,5.028103987569921e-05,,
,,7338,2.8083437427994795e-05,,
,,7339,4.4582076952792704e-05,,
,,7340,4.3121384805999696e-05,,
,,7341,3.365115844644606e-05,,
,,7342,4.0253733459394425e-05,,
,,7343,2.4225868401117623e-05,,
,,7344,0.00010102341911988333,,
,,7345,3.729259333340451e-05,,
,,7346,3.979735265602358e-05,,
,,7347,2.1922287487541325e-05,,
,,7348,4.949983849655837e-05,,
,,7349,3.7548648833762854e-05,,
,,7350,4.332824391894974e-05,,
,,7351,8.300588524434716e-05,,
,,7352,9.071066597243771e-05,,
,386,58049,,4.568421354633756e-05,
,386,58049,,,0.0004192400083411485
0.00041491902084089816,387,58059,,,
0.0004168514278717339,387,58069,,,
0.00041522394167259336,387,58079,,,
0.00042279556510038674,387,58089,,,
0.000427622435381636,387,58099,,,
0.00041527370922267437,387,58109,,,
0.0004153992049396038,387,58119,,,
0.0004156188515480608,387,58129,,,
0.0004142806865274906,387,58139,,,
0.00041565773426555097,387,58149,,,
0.0004292580997571349,387,58159,,,
0.00041362535557709634,387,58169,,,
0.00041638294351287186,387,58179,,,
0.00041529187001287937,387,58189,,,
0.0004123144899494946,387,58199,,,
,,7353,3.6503519368125126e-05,,
,,7354,4.4674394303001463e-05,,
,,7355,5.789092028862797e-05,,
,,7356,6.27851695753634e-05,,
,,7357,3.581351484172046e-05,,
,,7358,5.6496945035178214e-05,,
,,7359,5.32429403392598e-05,,
,,7360,4.213473221170716e-05,,
,,7361,5.0057129556080326e-05,,
,,7362,3.355307853780687e-05,,
,,7363,0.00013845047214999795,,
,,7364,5.063888238510117e-05,,
,,7365,4.982010432286188e-05,,
,,7366,2.9429902497213334e-05,,
,,7367,6.97801515343599e-05,,
,,7368,5.053858330938965e-05,,
,,7369,6.193361332407221e-05,,
,,7370,0.0001031811407301575,,
,,7371,0.00011475574865471572,,
,387,58199,,5.937564492342062e-05,
,387,58199,,,0.00041947473073378205
0.0004169853636994958,388,58209,,,
0.00041667805635370314,388,58219,,,
0.00041299607255496085,388,58229,,,
0.00041795120341703296,388,58239,,,
0.0004244635929353535,388,58249,,,
0.00042096927063539624,388,58259,,,
0.0004275789833627641,388,58269,,,
0.00041251961374655366,388,58279,,,
0.0004253705556038767,388,58289,,,
0.00042769702849909663,388,58299,,,
0.0004154402413405478,388,58309,,,
0.00042207230580970645,388,58319,,,
0.0004163465928286314,388,58329,,,
0.0004194547946099192,388,58339,,,
0.0004216870875097811,388,58349,,,
,,7372,5.56109007447958e-05,,
,,7373,8.178228745236993e-05,,
,,7374,8.730575791560113e-05,,
,,7375,0.00012872915249317884,,
,,7376,5.235855496721342e-05,,
,,7377,4.978362630936317e-05,,
,,7378,9.862681326922029e-05,,
,,7379,8.267624070867896e-05,,
,,7380,8.420396625297144e-05,,
,,7381,7.859745528548956e-05,,
,,7382,0.00026704499032348394,,
,,7383,8.451677422272041e-05,,
,,7384,7.85329903010279e-05,,
,,7385,6.248067074920982e-05,,
,,7386,9.61174227995798e-05,,
,,7387,9.601506462786347e-05,,
,,7388,0.00013024735380895436,,
,,7389,0.000141634009196423,,
,,7390,0.0001958120265044272,,
,388,58349,,0.00010131749149877578,
,388,58349,,,0.00041964821866713464
0.0004236471722833812,389,58359,,,
0.0004153835179749876,389,58369,,,
0.00044176337542012334,389,58379,,,
0.00041570374742150307,389,58389,,,
0.0004325421468820423,389,58399,,,
0.0004223573487251997,389,58409,,,
0.0004129204316996038,389,58419,,,
0.00041920546209439635,389,58429,,,
0.00041594839422032237,389,58439,,,
0.000414692098274827,389,58449,,,
0.0004108450375497341,389,58459,,,
0.00042803556425496936,389,58469,,,
0.00041746770148165524,389,58479,,,
0.00041731324745342135,389,58489,,,
0.0004145001294091344,389,58499,,,
,,7391,7.882266800152138e-05,,
,,7392,0.00010210943582933396,,
,,7393,9.426606993656605e-05,,
,,7394,0.0001437416358385235,,
,,7395,7.62020717957057e-05,,
,,7396,9.099294402403757e-05,,
,,7397,0.000123708086903207,,
,,7398,0.0001061954244505614,,
,,7399,0.00010562788520473987,,
,,7400,9.790302283363417e-05,,
,,7401,0.00027240029885433614,,
,,7402,9.419204434379935e-05,,
,,7403,0.00010125693370355293,,
,,7404,8.16443789517507e-05,,
,,7405,0.00012054495164193213,,
,,7406,0.00011672188702505082,,
,,7407,0.00013806685456074774,,
,,7408,0.00015459232963621616,,
,,7409,0.00018898019334301353,,
,389,58499,,0.00011934099165955558,
,389,58499,,,0.00041915971087291837
0.0004227939643897116,390,58509,,,
0.00042232449050061405,390,58519,,,
0.0004136382485739887,390,58529,,,
0.00042250982369296253,390,58539,,,
0.0004251607460901141,390,58549,,,
0.0004155587812419981,390,58559,,,
0.0004197555244900286,390,58569,,,
0.00043169799027964473,390,58579,,,
0.00042682886123657227,390,58589,,,
0.00042751856381073594,390,58599,,,
0.0004213334177620709,390,58609,,,
0.0004157247021794319,390,58619,,,
0.0004321254091337323,390,58629,,,
0.0004133574548177421,390,58639,,,
0.0004201816627755761,390,58649,,,
,,7410,4.0661525417817757e-05,,
,,7411,4.965215703123249e-05,,
,,7412,7.316361734410748e-05,,
,,7413,7.16643626219593e-05,,
,,7414,4.479651397559792e-05,,
,,7415,5.2388124458957464e-05,,
,,7416,5.9638383390847594e-05,,
,,7417,5.143211456015706e-05,,
,,7418,5.213434997131117e-05,,
,,7419,4.711772999144159e-05,,
,,7420,0.0001597171212779358,,
,,7421,5.942464849795215e-05,,
,,7422,5.314238660503179e-05,,
,,7423,3.964899588027038e-05,,
,,7424,6.921505701029673e-05,,
,,7425,6.172178109409288e-05,,
,,7426,7.922874647192657e-05,,
,,7427,9.27815490285866e-05,,
,,7428,0.00015162452473305166,,
,390,58649,,6.772515189368278e-05,
,390,58649,,,0.000421602075221017
0.0004275658866390586,391,58659,,,
0.0004167758161202073,391,58669,,,
0.0004175104259047657,391,58679,,,
0.0004300815053284168,391,58689,,,
0.00043197418563067913,391,58699,,,
0.0004198302631266415,391,58709,,,
0.00042201008182018995,391,58719,,,
0.0004285004688426852,391,58729,,,
0.0004150574095547199,391,58739,,,
0.000422647746745497,391,58749,,,
0.0004163494741078466,391,58759,,,
0.0004124024708289653,391,58769,,,
0.0004143744590692222,391,58779,,,
0.00041891357977874577,391,58789,,,
0.00041442830115556717,391,58799,,,
,,7429,3.679843575810082e-05,,
,,7430,3.9537630073027685e-05,,
,,7431,5.303214493324049e-05,,
,,7432,5.379973299568519e-05,,
,,7433,3.459740401012823e-05,,
,,7434,4.8097706894623116e-05,,
,,7435,4.678980985772796e-05,,
,,7436,3.3927328331628814e-05,,
,,7437,4.055532917845994e-05,,
,,7438,3.304026904515922e-05,,
,,7439,0.0001223026483785361,,
,,7440,4.646805246011354e-05,,
,,7441,4.346379137132317e-05,,
,,7442,2.6048697691294365e-05,,
,,7443,5.4967778851278126e-05,,
,,7444,4.204571450827643e-05,,
,,7445,6.307022704277188e-05,,
,,7446,6.749412568751723e-05,,
,,7447,0.0001264664897462353,,
,391,58799,,5.2264807891333476e-05,
,391,58799,,,0.00042052302160300314
0.0004159559030085802,392,58809,,,
0.00041358513408340514,392,58819,,,
0.0004351005773060024,392,58829,,,
0.0004170625179540366,392,58839,,,
0.000420859461883083,392,58849,,,
0.0004166945582255721,392,58859,,,
0.0004185252182651311,392,58869,,,
0.00042247885721735656,392,58879,,,
0.0004171058244537562,392,58889,,,
0.0004172207845840603,392,58899,,,
0.0004175353387836367,392,58909,,,
0.00042389892041683197,392,58919,,,
0.0004217331879772246,392,58929,,,
0.00041841407073661685,392,58939,,,
0.00042356023914180696,392,58949,,,
,,7448,5.1815848564729095e-05,,
,,7449,7.30978135834448e-05,,
,,7450,6.780446710763499e-05,,
,,7451,0.00010498496703803539,,
,,7452,5.398737994255498e-05,,
,,7453,6.680020305793732e-05,,
,,7454,8.767149847699329e-05,,
,,7455,6.598736217711121e-05,,
,,7456,7.103939424268901e-05,,
,,7457,5.782485459349118e-05,,
,,7458,0.00020005021360702813,,
,,7459,6.379686237778515e-05,,
,,7460,6.872844824101776e-05,,
,,7461,5.2707990107592195e-05,,
,,7462,8.656969293951988e-05,,
,,7463,7.779672159813344e-05,,
,,7464,9.088079968933016e-05,,
,,7465,0.00012740329839289188,,
,,7466,0.00013510783901438117,,
,392,58949,,8.365702524315566e-05,
,392,58949,,,0.0004184991994407028
0.0004174233181402087,393,58959,,,
0.00042517256224527955,393,58969,,,
0.0004162455734331161,393,58979,,,
0.0004140447126701474,393,58989,,,
0.00041601754492148757,393,58999,,,
0.0004167338483966887,393,59009,,,
0.00042948793270625174,393,59019,,,
0.0004192446358501911,393,59029,,,
0.0004207791353110224,393,59039,,,
0.0004227579338476062,393,59049,,,
0.0004297450359445065,393,59059,,,
0.00041376269655302167,393,59069,,,
0.00043139769695699215,393,59079,,,
0.00042399237281642854,393,59089,,,
0.0004133193870075047,393,59099,,,
,,7467,4.625529982149601e-05,,
,,7468,5.7623969041742384e-05,,
,,7469,6.873340316815302e-05,,
,,7470,6.608937110286206e-05,,
,,7471,4.7318160795839503e-05,,
,,7472,6.997602758929133e-05,,
,,7473,6.660836515948176e-05,,
,,7474,5.0449991249479353e-05,,
,,7475,5.621342279482633e-05,,
,,7476,4.896300379186869e-05,,
,,7477,0.00015239522326737642,,
,,7478,5.875916394870728e-05,,
,,7479,5.8295401686336845e-05,,
,,7480,4.147320578340441e-05,,
,,7481,7.374086999334395e-05,,
,,7482,6.552024569828063e-05,,
,,7483,7.935332541819662e-05,,
,,7484,9.221420623362064e-05,,
,,7485,0.00015428724873345345,,
,393,59099,,7.011582783889025e-05,
,393,59099,,,0.00042035814840346575
0.0004173234337940812,394,59109,,,
0.0004153344198130071,394,59119,,,
0.00042076807585544884,394,59129,,,
0.00041501104715280235,394,59139,,,
0.00041932976455427706,394,59149,,,
0.0004356776480562985,394,59159,,,
0.0004154379712417722,394,59169,,,
0.00041510979644954205,394,59179,,,
0.0004214431392028928,394,59189,,,
0.00041749468073248863,394,59199,,,
0.0004146500723436475,394,59209,,,
0.00042026187293231487,394,59219,,,
0.0004075152100995183,394,59229,,,
0.0004275657993275672,394,59239,,,
0.0004114378534723073,394,59249,,,
,,7486,5.0799251766875386e-05,,
,,7487,7.340582669712603e-05,,
,,7488,6.731574103469029e-05,,
,,7489,0.00010309484787285328,,
,,7490,4.8576253902865574e-05,,
,,7491,5.9666537708835676e-05,,
,,7492,8.511493069818243e-05,,
,,7493,6.425600440707058e-05,,
,,7494,7.593160989927128e-05,,
,,7495,5.995261744828895e-05,,
,,7496,0.00020422037050593644,,
,,7497,6.479038711404428e-05,,
,,7498,6.504580233013257e-05,,
,,7499,5.1103808800689876e-05,,
,,7500,7.9761550296098e-05,,
,,7501,7.437833119183779e-05,,
,,7502,9.131176921073347e-05,,
,,7503,0.00012422987492755055,,
,,7504,0.0001404841896146536,,
,394,59249,,8.250124665210024e-05,
,394,59249,,,0.0004197072994429618
0.00042965367902070284,395,59259,,,
0.00041775056160986423,395,59269,,,
0.0004282908048480749,395,59279,,,
0.00041637555113993585,395,59289,,,
0.0004171708133071661,395,59299,,,
0.0004277819534763694,395,59309,,,
0.0004262115980964154,395,59319,,,
0.0004376977449283004,395,59329,,,
0.0004611737094819546,395,59339,,,
0.00041883770609274507,395,59349,,,
0.00041824489017017186,395,59359,,,
0.0004190395411569625,395,59369,,,
0.00041636021342128515,395,59379,,,
0.00042445212602615356,395,59389,,,
0.0004288785858079791,395,59399,,,
,,7505,7.150133023969829e-05,,
,,7506,9.763425623532385e-05,,
,,7507,9.422064613318071e-05,,
,,7508,0.000128288782434538,,
,,7509,6.177210889291018e-05,,
,,7510,9.249016147805378e-05,,
,,7511,0.00011219907173654065,,
,,7512,9.351126209367067e-05,,
,,7513,9.937038703355938e-05,,
,,7514,8.43596862978302e-05,,
,,7515,0.00024815817596390843,,
,,7516,8.570300997234881e-05,,
,,7517,0.00010164546256419271,,
,,7518,7.449286931660026e-05,,
,,7519,0.00010930979624390602,,
,,7520,0.00010336082777939737,,
,,7521,0.0001226948224939406,,
,,7522,0.00015003324369899929,,
,,7523,0.0001759986625984311,,
,395,59399,,0.00010991869930876419,
,395,59399,,,0.0004232715873513371
0.0004300583095755428,396,59409,,,
0.00043635055772028863,396,59419,,,
0.0004277945263311267,396,59429,,,
0.0004323695902712643,396,59439,,,
0.00041575118666514754,396,59449,,,
0.00042835032218135893,396,59459,,,
0.0004180697142146528,396,59469,,,
0.0004157366056460887,396,59479,,,
0.0004170991887804121,396,59489,,,
0.00041782489279285073,396,59499,,,
0.00043052324326708913,396,59509,,,
0.0004189619794487953,396,59519,,,
0.0004332459648139775,396,59529,,,
0.00041873284499160945,396,59539,,,
0.0004201987758278847,396,59549,,,
,,7524,6.95627968525514e-05,,
,,7525,7.346733036683872e-05,,
,,7526,7.26283760741353e-05,,
,,7527,7.589498272864148e-05,,
,,7528,6.0712169215548784e-05,,
,,7529,0.00010910395212704316,,
,,7530,8.182118472177535e-05,,
,,7531,6.628804112551734e-05,,
,,7532,7.489639392588288e-05,,
,,7533,5.02572838740889e-05,,
,,7534,0.00013305101310834289,,
,,7535,6.737602961948141e-05,,
,,7536,8.290779805975035e-05,,
,,7537,5.351650179363787e-05,,
,,7538,9.978513116948307e-05,,
,,7539,8.351298311026767e-05,,
,,7540,7.456012826878577e-05,,
,,7541,0.00014226482016965747,,
,,7542,0.0001241666468558833,,
,396,59549,,8.357720798812807e-05,
,396,59549,,,0.00042446257430128753
0.000426191691076383,397,59559,,,
0.0004221245471853763,397,59569,,,
0.00041455726022832096,397,59579,,,
0.0004168985178694129,397,59589,,,
0.0004176449729129672,397,59599,,,
0.00041558718658052385,397,59609,,,
0.00042339833453297615,397,59619,,,
0.0004293312376830727,397,59629,,,
0.0004166086146142334,397,59639,,,
0.000423755293013528,397,59649,,,
0.00042043134453706443,397,59659,,,
0.00044177446397952735,397,59669,,,
0.000428270548582077,397,59679,,,
0.00041731313103809953,397,59689,,,
0.0004226232413202524,397,59699,,,
,,7543,3.944202762795612e-05,,
,,7544,6.34927928331308e-05,,
,,7545,6.297905929386616e-05,,
,,7546,9.70043838606216e-05,,
,,7547,3.657793422462419e-05,,
,,7548,3.94106209569145e-05,,
,,7549,7.168258889578283e-05,,
,,7550,5.557672557188198e-05,,
,,7551,6.639471394009888e-05,,
,,7552,5.5794476793380454e-05,,
,,7553,0.00020603914163075387,,
,,7554,5.9638819948304445e-05,,
,,7555,5.540084748645313e-05,,
,,7556,4.8332665755879134e-05,,
,,7557,6.83239777572453e-05,,
,,7558,6.169052358018234e-05,,
,,7559,9.249310824088752e-05,,
,,7560,0.00010855022992473096,,
,,7561,0.00014486875443253666,,
,397,59699,,7.442469359375536e-05,
,397,59699,,,0.0004200257535558194
0.00041578069794923067,398,59709,,,
0.00042073571239598095,398,59719,,,
0.00041317188879475,398,59729,,,
0.00043703673873096704,398,59739,,,
0.00041608104947954416,398,59749,,,
0.00041816045995801687,398,59759,,,
0.0004209841135889292,398,59769,,,
0.00042006646981462836,398,59779,,,
0.00041197219979949296,398,59789,,,
0.0004135047784075141,398,59799,,,
0.0004192779306322336,398,59809,,,
0.00040904703200794756,398,59819,,,
0.00041817501187324524,398,59829,,,
0.00042034953366965055,398,59839,,,
0.0004177694208920002,398,59849,,,
,,7562,4.754088877234608e-05,,
,,7563,5.992418300593272e-05,,
,,7564,5.83905384701211e-05,,
,,7565,6.71426096232608e-05,,
,,7566,4.7739624278619885e-05,,
,,7567,7.485594687750563e-05,,
,,7568,6.583808863069862e-05,,
,,7569,5.295446317177266e-05,,
,,7570,6.130648398539051e-05,,
,,7571,4.262575021130033e-05,,
,,7572,0.0001382902846671641,,
,,7573,5.3617106459569186e-05,,
,,7574,6.055642734281719e-05,,
,,7575,3.9754762838128954e-05,,
,,7576,8.547814650228247e-05,,
,,7577,6.152663991088048e-05,,
,,7578,6.668030982837081e-05,,
,,7579,0.0001249222841579467,,
,,7580,0.00011445405834820122,,
,398,59849,,6.911965465405956e-05,
,398,59849,,,0.00041774060809984803
0.00042359830695204437,399,59859,,,
0.0004290192446205765,399,59869,,,
0.000414081645430997,399,59879,,,
0.0004137374635320157,399,59889,,,
0.00041696702828630805,399,59899,,,
0.0004113974573556334,399,59909,,,
0.0004097639466635883,399,59919,,,
0.00042573694372549653,399,59929,,,
0.0004183959972579032,399,59939,,,
0.00041435431921854615,399,59949,,,
0.0004127425781916827,399,59959,,,
0.00041205663001164794,399,59969,,,
0.00041414517909288406,399,59979,,,
0.00041182126733474433,399,59989,,,
0.00041942819370888174,399,59999,,,
,,7581,4.85110649606213e-05,,
,,7582,0.00010433314309921116,,
,,7583,7.948245911393315e-05,,
,,7584,0.00013914666487835348,,
,,7585,4.7858335165074095e-05,,
,,7586,5.271099507808685e-05,,
,,7587,0.00010634848149493337,,
,,7588,8.82876556715928e-05,,
,,7589,0.0001101689922506921,,
,,7590,9.98407049337402e-05,,
,,7591,0.00026475853519514203,,
,,7592,8.189093932742253e-05,,
,,7593,7.9102668678388e-05,,
,,7594,7.10567765054293e-05,,
,,7595,9.034499089466408e-05,,
,,7596,9.515740384813398e-05,,
,,7597,0.00012000372225884348,,
,,7598,0.00014995766105130315,,
,,7599,0.00016635548672638834,,
,399,59999,,0.0001040890347212553,
,399,59999,,,0.00041704002069309354
0.0004199465620331466,400,60009,,,
0.000417918199673295,400,60019,,,
0.00041543800034560263,400,60029,,,
0.0004180459654890001,400,60039,,,
0.0004168325976934284,400,60049,,,
0.00041877684998326004,400,60059,,,
0.00042045285226777196,400,60069,,,
0.000409759086323902,400,60079,,,
0.000417299714172259,400,60089,,,
0.00041909946594387293,400,60099,,,
0.0004141535609960556,400,60109,,,
0.0004169799794908613,400,60119,,,
0.0004146043211221695,400,60129,,,
0.00042719609336927533,400,60139,,,
